PubDate,PubTime,Currency,Variable,Actual,Forecast,Previous,CurrVariable,PrevDate,PrevIndex,NextDate,NextIndex,CurrIndex,PrevH,PrevHIndex,CurrHIndex,NextH,NextHIndex
2024-04-03,17:15,USD,S&P Global Services PMI ,51.7,51.7,52.3,USD-S&P Global Services PMI,2024/04/02,1.07685,2024/04/04,1.0837,1.08384,17:00,1.0834236145019531,,18:00,1.0835410356521606
2024-04-03,17:30,USD,ISM Non-Manufacturing PMI ,51.4,52.8,52.6,USD-ISM Non-Manufacturing PMI,2024/04/02,1.07685,2024/04/04,1.0837,1.08384,17:00,1.0834236145019531,,18:00,1.0835410356521606
2024-04-03,17:30,USD,ISM Non-Manufacturing Prices ,53.4,58.4,58.6,USD-ISM Non-Manufacturing Prices,2024/04/02,1.07685,2024/04/04,1.0837,1.08384,17:00,1.0834236145019531,,18:00,1.0835410356521606
2024-04-03,18:00,USD,Crude Oil Inventories,3210000.0,-300000.0,3165000.0,USD-Crude Oil Inventories,2024/04/02,1.07685,2024/04/04,1.0837,1.08384,17:00,1.0834236145019531,1.0835410356521606,19:00,1.0837758779525757
2024-04-03,19:40,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2024/04/02,1.07685,2024/04/04,1.0837,1.08384,19:00,1.0837758779525757,,20:00,1.0837758779525757
2024-04-04,16:00,USD,Initial Jobless Claims,221000.0,213000.0,212000.0,USD-Initial Jobless Claims,2024/04/03,1.08384,2024/04/07,1.08305,1.0837,15:00,1.087074637413025,1.08672034740448,17:00,1.086130142211914
2024-04-05,16:00,USD,Average Hourly Earnings (MoM) ,0.003,0.003,0.002,USD-Average Hourly Earnings (MoM),2024/04/04,1.0837,2024/04/07,1.08305,,15:00,1.0822510719299316,1.0843634605407717,17:00,1.0838934183120728
2024-04-05,16:00,USD,Nonfarm Payrolls ,303000.0,212000.0,270000.0,USD-Nonfarm Payrolls,2024/04/04,1.0837,2024/04/07,1.08305,,15:00,1.0822510719299316,1.0843634605407717,17:00,1.0838934183120728
2024-04-05,16:00,USD,Unemployment Rate ,0.038,0.039,0.039,USD-Unemployment Rate,2024/04/04,1.0837,2024/04/07,1.08305,,15:00,1.0822510719299316,1.0843634605407717,17:00,1.0838934183120728
2024-04-10,16:00,USD,Core CPI (MoM) ,0.004,0.003,0.004,USD-Core CPI (MoM),2024/04/09,1.08593,2024/04/11,1.07269,1.07417,15:00,1.0756157636642456,1.0738831758499146,17:00,1.0738831758499146
2024-04-10,16:00,USD,CPI (MoM) ,0.004,0.003,0.004,USD-CPI (MoM),2024/04/09,1.08593,2024/04/11,1.07269,1.07417,15:00,1.0756157636642456,1.0738831758499146,17:00,1.0738831758499146
2024-04-10,16:00,USD,CPI (YoY) ,0.035,0.034,0.032,USD-CPI (YoY),2024/04/09,1.08593,2024/04/11,1.07269,1.07417,15:00,1.0756157636642456,1.0738831758499146,17:00,1.0738831758499146
2024-04-10,18:00,USD,Crude Oil Inventories,5841000.0,900000.0,3210000.0,USD-Crude Oil Inventories,2024/04/09,1.08593,2024/04/11,1.07269,1.07417,17:00,1.0738831758499146,1.0752688646316528,19:00,1.0738831758499146
2024-04-10,20:30,USD,10-Year Note Auction,0.0456,,0.0417,USD-10-Year Note Auction,2024/04/09,1.08593,2024/04/11,1.07269,1.07417,20:00,1.074806571006775,,21:00,1.0745755434036257
2024-04-10,21:30,USD,FOMC Meeting Minutes,,,,USD-FOMC Meeting Minutes,2024/04/09,1.08593,2024/04/11,1.07269,1.07417,21:00,1.0745755434036257,,22:00,1.0746910572052002
2024-04-11,15:45,EUR,Deposit Facility Rate ,0.04,0.04,0.04,EUR-Deposit Facility Rate,2024/04/10,1.07417,2024/04/14,1.06496,1.07269,15:00,1.070893168449402,,16:00,1.0722709894180298
2024-04-11,15:45,EUR,ECB Interest Rate Decision ,0.045,0.045,0.045,EUR-ECB Interest Rate Decision,2024/04/10,1.07417,2024/04/14,1.06496,1.07269,15:00,1.070893168449402,,16:00,1.0722709894180298
2024-04-11,16:00,USD,Initial Jobless Claims,211000.0,216000.0,222000.0,USD-Initial Jobless Claims,2024/04/10,1.07417,2024/04/14,1.06496,1.07269,15:00,1.070893168449402,1.0722709894180298,17:00,1.072041153907776
2024-04-11,16:00,USD,PPI (MoM) ,0.002,0.003,0.006,USD-PPI (MoM),2024/04/10,1.07417,2024/04/14,1.06496,1.07269,15:00,1.070893168449402,1.0722709894180298,17:00,1.072041153907776
2024-04-11,16:15,EUR,ECB Press Conference,,,,EUR-ECB Press Conference,2024/04/10,1.07417,2024/04/14,1.06496,1.07269,16:00,1.0722709894180298,,17:00,1.072041153907776
2024-04-11,20:30,USD,30-Year Bond Auction,0.0467,,0.0433,USD-30-Year Bond Auction,2024/04/10,1.07417,2024/04/14,1.06496,1.07269,20:00,1.0731916427612305,,21:00,1.072961449623108
2024-04-12,9:30,EUR,German CPI (MoM) ,0.004,0.004,0.004,EUR-German CPI (MoM),2024/04/11,1.07269,2024/04/14,1.06496,,09:00,1.0673497915267944,,10:00,1.0663254261016846
2024-04-15,16:00,USD,Core Retail Sales (MoM) ,0.011,0.005,0.006,USD-Core Retail Sales (MoM),2024/04/14,1.06496,2024/04/16,1.06215,1.06258,15:00,1.062925100326538,1.0646226406097412,17:00,1.063829779624939
2024-04-15,16:00,USD,Retail Sales (MoM) ,0.007,0.004,0.009,USD-Retail Sales (MoM),2024/04/14,1.06496,2024/04/16,1.06215,1.06258,15:00,1.062925100326538,1.0646226406097412,17:00,1.063829779624939
2024-04-16,20:45,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2024/04/15,1.06258,2024/04/17,1.06694,1.06215,20:00,1.0623606443405151,,21:00,1.062134861946106
2024-04-17,12:30,EUR,CPI (YoY) ,0.024,0.024,0.026,EUR-CPI (YoY),2024/04/16,1.06215,2024/04/18,1.06442,1.06694,12:00,1.063829779624939,,13:00,1.063829779624939
2024-04-17,18:00,USD,Crude Oil Inventories,2735000.0,1600000.0,5841000.0,USD-Crude Oil Inventories,2024/04/16,1.06215,2024/04/18,1.06442,1.06694,17:00,1.065303087234497,1.067008137702942,19:00,1.0673497915267944
2024-04-18,16:00,USD,Initial Jobless Claims,212000.0,215000.0,212000.0,USD-Initial Jobless Claims,2024/04/17,1.06694,2024/04/21,1.06583,1.06442,15:00,1.0656436681747437,1.0663254261016846,17:00,1.0655300617218018
2024-04-18,16:00,USD,Philadelphia Fed Manufacturing Index ,15.5,1.5,3.2,USD-Philadelphia Fed Manufacturing Index,2024/04/17,1.06694,2024/04/21,1.06583,1.06442,15:00,1.0656436681747437,1.0663254261016846,17:00,1.0655300617218018
2024-04-18,17:30,USD,Existing Home Sales ,4190000.0,4200000.0,4380000.0,USD-Existing Home Sales,2024/04/17,1.06694,2024/04/21,1.06583,1.06442,17:00,1.0655300617218018,,18:00,1.0650761127471924
2024-04-23,17:15,USD,S&P Global US Manufacturing PMI ,49.9,52.0,51.9,USD-S&P Global US Manufacturing PMI,2024/04/22,1.0654,2024/04/24,1.06999,1.07044,17:00,1.0702054500579834,,18:00,1.070778489112854
2024-04-23,17:15,USD,S&P Global Services PMI ,50.9,52.0,51.7,USD-S&P Global Services PMI,2024/04/22,1.0654,2024/04/24,1.06999,1.07044,17:00,1.0702054500579834,,18:00,1.070778489112854
2024-04-23,17:30,USD,New Home Sales ,693000.0,668000.0,637000.0,USD-New Home Sales,2024/04/22,1.0654,2024/04/24,1.06999,1.07044,17:00,1.0702054500579834,,18:00,1.070778489112854
2024-04-24,16:00,USD,Durable Goods Orders (MoM) ,0.026,0.025,0.007,USD-Durable Goods Orders (MoM),2024/04/23,1.07044,2024/04/25,1.07296,1.06999,15:00,1.0690613985061646,1.0689470767974854,17:00,1.069404363632202
2024-04-24,18:00,USD,Crude Oil Inventories,-6368000.0,1600000.0,2735000.0,USD-Crude Oil Inventories,2024/04/23,1.07044,2024/04/25,1.07296,1.06999,17:00,1.069404363632202,1.0698620080947876,19:00,1.06963312625885
2024-04-25,16:00,USD,GDP (QoQ) (Q1),0.016,0.025,0.034,USD-GDP (QoQ),2024/04/24,1.06999,2024/04/28,1.07069,1.07296,15:00,1.0714668035507202,1.0723860263824463,17:00,1.073422074317932
2024-04-25,16:00,USD,Initial Jobless Claims,207000.0,214000.0,212000.0,USD-Initial Jobless Claims,2024/04/24,1.06999,2024/04/28,1.07069,1.07296,15:00,1.0714668035507202,1.0723860263824463,17:00,1.073422074317932
2024-04-26,16:00,USD,Core PCE Price Index (MoM) ,0.003,0.003,0.003,USD-Core PCE Price Index (MoM),2024/04/25,1.07296,2024/04/28,1.07069,,15:00,1.0680338144302368,1.0690613985061646,17:00,1.06963312625885
2024-04-26,16:00,USD,Core PCE Price Index (YoY) ,0.028,0.026,0.028,USD-Core PCE Price Index (YoY),2024/04/25,1.07296,2024/04/28,1.07069,,15:00,1.0680338144302368,1.0690613985061646,17:00,1.06963312625885
2024-04-29,15:30,EUR,German CPI (MoM) ,0.005,0.006,0.004,EUR-German CPI (MoM),2024/04/28,1.07069,2024/04/30,1.06665,1.07157,15:00,1.0716965198516846,,16:00,1.072041153907776
2024-04-30,11:30,EUR,German GDP (QoQ) (Q1),0.002,0.001,-0.005,EUR-German GDP (QoQ),2024/04/29,1.07157,2024/05/01,1.07216,1.06665,11:00,1.0730764865875244,,12:00,1.0722709894180298
2024-04-30,12:30,EUR,CPI (YoY) ,0.024,0.024,0.024,EUR-CPI (YoY),2024/04/29,1.07157,2024/05/01,1.07216,1.06665,12:00,1.0722709894180298,,13:00,1.0700910091400146
2024-04-30,17:15,USD,Chicago PMI ,37.9,44.9,41.4,USD-Chicago PMI,2024/04/29,1.07157,2024/05/01,1.07216,1.06665,17:00,1.068261981010437,,18:00,1.068261981010437
2024-04-30,17:30,USD,CB Consumer Confidence ,97.0,104.0,103.1,USD-CB Consumer Confidence,2024/04/29,1.07157,2024/05/01,1.07216,1.06665,17:00,1.068261981010437,,18:00,1.068261981010437
2024-05-01,15:45,USD,ADP Nonfarm Employment Change ,192000.0,179000.0,208000.0,USD-ADP Nonfarm Employment Change,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,15:00,1.0686043500900269,,16:00,1.068261981010437
2024-05-01,17:15,USD,S&P Global US Manufacturing PMI ,50.0,49.9,51.9,USD-S&P Global US Manufacturing PMI,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,17:00,1.067463755607605,,18:00,1.0676915645599363
2024-05-01,17:30,USD,ISM Manufacturing PMI ,49.2,50.0,50.3,USD-ISM Manufacturing PMI,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,17:00,1.067463755607605,,18:00,1.0676915645599363
2024-05-01,17:30,USD,ISM Manufacturing Prices ,60.9,55.5,55.8,USD-ISM Manufacturing Prices,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,17:00,1.067463755607605,,18:00,1.0676915645599363
2024-05-01,17:30,USD,JOLTs Job Openings ,8488000.0,8680000.0,8813000.0,USD-JOLTs Job Openings,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,17:00,1.067463755607605,,18:00,1.0676915645599363
2024-05-01,18:00,USD,Crude Oil Inventories,7265000.0,-2300000.0,-6368000.0,USD-Crude Oil Inventories,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,17:00,1.067463755607605,1.0676915645599363,19:00,1.0731916427612305
2024-05-01,21:30,USD,FOMC Statement,,,,USD-FOMC Statement,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,21:00,1.0716965198516846,,22:00,1.0715816020965576
2024-05-01,21:30,USD,Fed Interest Rate Decision,0.055,0.055,0.055,USD-Fed Interest Rate Decision,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,21:00,1.0716965198516846,,22:00,1.0715816020965576
2024-05-01,22:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2024/04/30,1.06665,2024/05/02,1.07331,1.07216,21:00,1.0716965198516846,1.0715816020965576,23:00,1.072041153907776
2024-05-02,16:00,USD,Initial Jobless Claims,208000.0,212000.0,208000.0,USD-Initial Jobless Claims,2024/05/01,1.07216,2024/05/05,1.07581,1.07331,15:00,1.069290041923523,1.070893168449402,17:00,1.072041153907776
2024-05-03,16:00,USD,Average Hourly Earnings (MoM) ,0.002,0.003,0.003,USD-Average Hourly Earnings (MoM),2024/05/02,1.07331,2024/05/05,1.07581,,15:00,1.0770059823989868,1.0773539543151855,17:00,1.076658010482788
2024-05-03,16:00,USD,Nonfarm Payrolls ,175000.0,238000.0,315000.0,USD-Nonfarm Payrolls,2024/05/02,1.07331,2024/05/05,1.07581,,15:00,1.0770059823989868,1.0773539543151855,17:00,1.076658010482788
2024-05-03,16:00,USD,Unemployment Rate ,0.039,0.038,0.038,USD-Unemployment Rate,2024/05/02,1.07331,2024/05/05,1.07581,,15:00,1.0770059823989868,1.0773539543151855,17:00,1.076658010482788
2024-05-03,17:15,USD,S&P Global Services PMI ,51.3,50.9,51.7,USD-S&P Global Services PMI,2024/05/02,1.07331,2024/05/05,1.07581,,17:00,1.076658010482788,,18:00,1.0770059823989868
2024-05-03,17:30,USD,ISM Non-Manufacturing PMI ,49.4,52.0,51.4,USD-ISM Non-Manufacturing PMI,2024/05/02,1.07331,2024/05/05,1.07581,,17:00,1.076658010482788,,18:00,1.0770059823989868
2024-05-03,17:30,USD,ISM Non-Manufacturing Prices ,59.2,55.0,53.4,USD-ISM Non-Manufacturing Prices,2024/05/02,1.07331,2024/05/05,1.07581,,17:00,1.076658010482788,,18:00,1.0770059823989868
2024-05-08,18:00,USD,Crude Oil Inventories,-1362000.0,-1430000.0,7265000.0,USD-Crude Oil Inventories,2024/05/07,1.07505,2024/05/09,1.07852,1.07469,17:00,1.0749220848083496,1.0745755434036257,19:00,1.074806571006775
2024-05-08,20:30,USD,10-Year Note Auction,0.0448,,0.0456,USD-10-Year Note Auction,2024/05/07,1.07505,2024/05/09,1.07852,1.07469,20:00,1.074806571006775,,21:00,1.0751532316207886
2024-05-09,16:00,USD,Initial Jobless Claims,231000.0,212000.0,209000.0,USD-Initial Jobless Claims,2024/05/08,1.07469,2024/05/12,1.07704,1.07852,15:00,1.077934741973877,1.0773539543151855,17:00,1.077818512916565
2024-05-09,20:30,USD,30-Year Bond Auction,0.0464,,0.0467,USD-30-Year Bond Auction,2024/05/08,1.07469,2024/05/12,1.07704,1.07852,20:00,1.078515887260437,,21:00,1.078515887260437
2024-05-14,9:30,EUR,German CPI (MoM) ,0.005,0.005,0.004,EUR-German CPI (MoM),2024/05/13,1.07935,2024/05/15,1.08898,1.08146,09:00,1.0787487030029297,,10:00,1.079563856124878
2024-05-14,16:00,USD,PPI (MoM) ,0.005,0.003,-0.001,USD-PPI (MoM),2024/05/13,1.07935,2024/05/15,1.08898,1.08146,15:00,1.082719802856445,1.0820168256759644,17:00,1.0820168256759644
2024-05-14,17:30,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2024/05/13,1.07935,2024/05/15,1.08898,1.08146,17:00,1.0820168256759644,,18:00,1.0822510719299316
2024-05-15,16:00,USD,Core CPI (MoM) ,0.003,0.003,0.004,USD-Core CPI (MoM),2024/05/14,1.08146,2024/05/16,1.08678,1.08898,15:00,1.085894227027893,1.086130142211914,17:00,1.0875475406646729
2024-05-15,16:00,USD,Core Retail Sales (MoM) ,0.002,0.002,0.009,USD-Core Retail Sales (MoM),2024/05/14,1.08146,2024/05/16,1.08678,1.08898,15:00,1.085894227027893,1.086130142211914,17:00,1.0875475406646729
2024-05-15,16:00,USD,CPI (YoY) ,0.034,0.034,0.035,USD-CPI (YoY),2024/05/14,1.08146,2024/05/16,1.08678,1.08898,15:00,1.085894227027893,1.086130142211914,17:00,1.0875475406646729
2024-05-15,16:00,USD,CPI (MoM) ,0.003,0.004,0.004,USD-CPI (MoM),2024/05/14,1.08146,2024/05/16,1.08678,1.08898,15:00,1.085894227027893,1.086130142211914,17:00,1.0875475406646729
2024-05-15,16:00,USD,Retail Sales (MoM) ,0.0,0.004,0.006,USD-Retail Sales (MoM),2024/05/14,1.08146,2024/05/16,1.08678,1.08898,15:00,1.085894227027893,1.086130142211914,17:00,1.0875475406646729
2024-05-15,18:00,USD,Crude Oil Inventories,-2508000.0,-400000.0,-1362000.0,USD-Crude Oil Inventories,2024/05/14,1.08146,2024/05/16,1.08678,1.08898,17:00,1.0875475406646729,1.0882576704025269,19:00,1.088020920753479
2024-05-16,16:00,USD,Initial Jobless Claims,222000.0,219000.0,232000.0,USD-Initial Jobless Claims,2024/05/15,1.08898,2024/05/19,1.08755,1.08678,15:00,1.087311029434204,1.087902545928955,17:00,1.0876659154891968
2024-05-16,16:00,USD,Philadelphia Fed Manufacturing Index ,4.5,7.7,15.5,USD-Philadelphia Fed Manufacturing Index,2024/05/15,1.08898,2024/05/19,1.08755,1.08678,15:00,1.087311029434204,1.087902545928955,17:00,1.0876659154891968
2024-05-17,12:30,EUR,CPI (YoY) ,0.024,0.024,0.024,EUR-CPI (YoY),2024/05/16,1.08678,2024/05/19,1.08755,,12:00,1.0847163200378418,,13:00,1.0845986604690552
2024-05-19,23:00,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2024/05/16,1.08678,2024/05/20,1.08608,1.08755,22:00,,,00:00,
2024-05-22,17:30,USD,Existing Home Sales ,4140000.0,4210000.0,4220000.0,USD-Existing Home Sales,2024/05/21,1.08552,2024/05/23,1.08127,1.08252,17:00,1.0845986604690552,,18:00,1.0840108394622805
2024-05-22,18:00,USD,Crude Oil Inventories,1825000.0,-2400000.0,-2508000.0,USD-Crude Oil Inventories,2024/05/21,1.08552,2024/05/23,1.08127,1.08252,17:00,1.0845986604690552,1.0840108394622805,19:00,1.08236825466156
2024-05-22,21:30,USD,FOMC Meeting Minutes,,,,USD-FOMC Meeting Minutes,2024/05/21,1.08552,2024/05/23,1.08127,1.08252,21:00,1.082602620124817,,22:00,1.082602620124817
2024-05-23,16:00,USD,Initial Jobless Claims,215000.0,220000.0,223000.0,USD-Initial Jobless Claims,2024/05/22,1.08252,2024/05/26,1.08476,1.08127,15:00,1.082719802856445,1.0829542875289917,17:00,1.0821340084075928
2024-05-23,17:15,USD,S&P Global US Manufacturing PMI ,50.9,50.0,50.0,USD-S&P Global US Manufacturing PMI,2024/05/22,1.08252,2024/05/26,1.08476,1.08127,17:00,1.0821340084075928,,18:00,1.0814317464828491
2024-05-23,17:15,USD,S&P Global Services PMI ,54.8,51.2,51.3,USD-S&P Global Services PMI,2024/05/22,1.08252,2024/05/26,1.08476,1.08127,17:00,1.0821340084075928,,18:00,1.0814317464828491
2024-05-23,17:30,USD,New Home Sales ,634000.0,677000.0,665000.0,USD-New Home Sales,2024/05/22,1.08252,2024/05/26,1.08476,1.08127,17:00,1.0821340084075928,,18:00,1.0814317464828491
2024-05-24,9:30,EUR,German GDP (QoQ) (Q1),0.002,0.002,-0.003,EUR-German GDP (QoQ),2024/05/23,1.08127,2024/05/26,1.08476,,09:00,1.0828369855880735,,10:00,1.0831888914108276
2024-05-24,16:00,USD,Durable Goods Orders (MoM) ,0.007,-0.009,0.008,USD-Durable Goods Orders (MoM),2024/05/23,1.08127,2024/05/26,1.08476,,15:00,1.0849517583847046,1.0854227542877195,17:00,1.0850694179534912
2024-05-28,17:30,USD,CB Consumer Confidence ,102.0,96.0,97.5,USD-CB Consumer Confidence,2024/05/27,1.08619,2024/05/29,1.08018,1.08519,17:00,1.0877841711044312,,18:00,1.0868383646011353
2024-05-29,15:30,EUR,German CPI (MoM) ,0.001,0.002,0.005,EUR-German CPI (MoM),2024/05/28,1.08519,2024/05/30,1.08354,1.08018,15:00,1.0816657543182373,,16:00,1.0814317464828491
2024-05-30,16:00,USD,GDP (QoQ) (Q1),0.013,0.016,0.034,USD-GDP (QoQ),2024/05/29,1.08018,2024/06/02,1.0853,1.08354,15:00,1.0843634605407717,1.0840108394622805,17:00,1.084481120109558
2024-05-30,16:00,USD,Initial Jobless Claims,219000.0,218000.0,216000.0,USD-Initial Jobless Claims,2024/05/29,1.08018,2024/06/02,1.0853,1.08354,15:00,1.0843634605407717,1.0840108394622805,17:00,1.084481120109558
2024-05-30,18:30,USD,Crude Oil Inventories,-4156000.0,-1600000.0,1825000.0,USD-Crude Oil Inventories,2024/05/29,1.08018,2024/06/02,1.0853,1.08354,18:00,1.0842459201812744,,19:00,1.0838934183120728
2024-05-31,12:30,EUR,CPI (YoY) ,0.026,0.025,0.024,EUR-CPI (YoY),2024/05/30,1.08354,2024/06/02,1.0853,,12:00,1.0855406522750854,,13:00,1.0883761644363403
2024-05-31,16:00,USD,Core PCE Price Index (MoM) ,0.002,0.003,0.003,USD-Core PCE Price Index (MoM),2024/05/30,1.08354,2024/06/02,1.0853,,15:00,1.086130142211914,1.0850694179534912,17:00,1.0850694179534912
2024-05-31,16:00,USD,Core PCE Price Index (YoY) ,0.028,0.028,0.028,USD-Core PCE Price Index (YoY),2024/05/30,1.08354,2024/06/02,1.0853,,15:00,1.086130142211914,1.0850694179534912,17:00,1.0850694179534912
2024-05-31,17:15,USD,Chicago PMI ,35.4,41.1,37.9,USD-Chicago PMI,2024/05/30,1.08354,2024/06/02,1.0853,,17:00,1.0850694179534912,,18:00,1.0849517583847046
2024-06-03,17:15,USD,S&P Global US Manufacturing PMI ,51.3,50.9,50.0,USD-S&P Global US Manufacturing PMI,2024/06/02,1.0853,2024/06/04,1.08819,1.09074,17:00,1.0888501405715942,,18:00,1.0890873670578003
2024-06-03,17:30,USD,ISM Manufacturing PMI ,48.7,49.8,49.2,USD-ISM Manufacturing PMI,2024/06/02,1.0853,2024/06/04,1.08819,1.09074,17:00,1.0888501405715942,,18:00,1.0890873670578003
2024-06-03,17:30,USD,ISM Manufacturing Prices ,57.0,60.0,60.9,USD-ISM Manufacturing Prices,2024/06/02,1.0853,2024/06/04,1.08819,1.09074,17:00,1.0888501405715942,,18:00,1.0890873670578003
2024-06-04,17:30,USD,JOLTs Job Openings ,8059000.0,8370000.0,8355000.0,USD-JOLTs Job Openings,2024/06/03,1.09074,2024/06/05,1.08745,1.08819,17:00,1.0883761644363403,,18:00,1.0886130332946775
2024-06-05,15:45,USD,ADP Nonfarm Employment Change ,152000.0,173000.0,188000.0,USD-ADP Nonfarm Employment Change,2024/06/04,1.08819,2024/06/06,1.08944,1.08745,15:00,1.08695650100708,,16:00,1.08672034740448
2024-06-05,17:15,USD,S&P Global Services PMI ,54.8,54.8,51.3,USD-S&P Global Services PMI,2024/06/04,1.08819,2024/06/06,1.08944,1.08745,17:00,1.08672034740448,,18:00,1.08695650100708
2024-06-05,17:30,USD,ISM Non-Manufacturing PMI ,53.8,51.0,49.4,USD-ISM Non-Manufacturing PMI,2024/06/04,1.08819,2024/06/06,1.08944,1.08745,17:00,1.08672034740448,,18:00,1.08695650100708
2024-06-05,17:30,USD,ISM Non-Manufacturing Prices ,58.1,59.0,59.2,USD-ISM Non-Manufacturing Prices,2024/06/04,1.08819,2024/06/06,1.08944,1.08745,17:00,1.08672034740448,,18:00,1.08695650100708
2024-06-05,18:00,USD,Crude Oil Inventories,1233000.0,-2100000.0,-4156000.0,USD-Crude Oil Inventories,2024/06/04,1.08819,2024/06/06,1.08944,1.08745,17:00,1.08672034740448,1.08695650100708,19:00,1.087902545928955
2024-06-06,15:45,EUR,Deposit Facility Rate ,0.0375,0.0375,0.04,EUR-Deposit Facility Rate,2024/06/05,1.08745,2024/06/09,1.07789,1.08944,15:00,1.088139295578003,,16:00,1.0884946584701538
2024-06-06,15:45,EUR,ECB Interest Rate Decision ,0.0425,0.0425,0.045,EUR-ECB Interest Rate Decision,2024/06/05,1.08745,2024/06/09,1.07789,1.08944,15:00,1.088139295578003,,16:00,1.0884946584701538
2024-06-06,16:00,USD,Initial Jobless Claims,229000.0,220000.0,221000.0,USD-Initial Jobless Claims,2024/06/05,1.08745,2024/06/09,1.07789,1.08944,15:00,1.088139295578003,1.0884946584701538,17:00,1.0884946584701538
2024-06-06,16:15,EUR,ECB Press Conference,,,,EUR-ECB Press Conference,2024/06/05,1.08745,2024/06/09,1.07789,1.08944,16:00,1.0884946584701538,,17:00,1.0884946584701538
2024-06-07,16:00,USD,Average Hourly Earnings (MoM) ,0.004,0.003,0.002,USD-Average Hourly Earnings (MoM),2024/06/06,1.08944,2024/06/09,1.07789,,15:00,1.081548810005188,1.080964207649231,17:00,1.0808473825454712
2024-06-07,16:00,USD,Nonfarm Payrolls ,272000.0,182000.0,165000.0,USD-Nonfarm Payrolls,2024/06/06,1.08944,2024/06/09,1.07789,,15:00,1.081548810005188,1.080964207649231,17:00,1.0808473825454712
2024-06-07,16:00,USD,Unemployment Rate ,0.04,0.039,0.039,USD-Unemployment Rate,2024/06/06,1.08944,2024/06/09,1.07789,,15:00,1.081548810005188,1.080964207649231,17:00,1.0808473825454712
2024-06-11,20:30,USD,10-Year Note Auction,0.0444,,0.0448,USD-10-Year Note Auction,2024/06/10,1.07643,2024/06/12,1.08132,1.07403,20:00,1.0743446350097656,,21:00,1.0744600296020508
2024-06-12,9:30,EUR,German CPI (MoM) ,0.001,0.001,0.005,EUR-German CPI (MoM),2024/06/11,1.07403,2024/06/13,1.07388,1.08132,09:00,1.0749220848083496,,10:00,1.0756157636642456
2024-06-12,16:00,USD,Core CPI (MoM) ,0.002,0.003,0.003,USD-Core CPI (MoM),2024/06/11,1.07403,2024/06/13,1.07388,1.08132,15:00,1.0850694179534912,1.0845986604690552,17:00,1.0847163200378418
2024-06-12,16:00,USD,CPI (MoM) ,0.0,0.001,0.003,USD-CPI (MoM),2024/06/11,1.07403,2024/06/13,1.07388,1.08132,15:00,1.0850694179534912,1.0845986604690552,17:00,1.0847163200378418
2024-06-12,16:00,USD,CPI (YoY) ,0.033,0.034,0.034,USD-CPI (YoY),2024/06/11,1.07403,2024/06/13,1.07388,1.08132,15:00,1.0850694179534912,1.0845986604690552,17:00,1.0847163200378418
2024-06-12,18:00,USD,Crude Oil Inventories,3730000.0,-1200000.0,1233000.0,USD-Crude Oil Inventories,2024/06/11,1.07403,2024/06/13,1.07388,1.08132,17:00,1.0847163200378418,1.0841283798217771,19:00,1.0820168256759644
2024-06-12,21:30,USD,FOMC Economic Projections,,,,USD-FOMC Economic Projections,2024/06/11,1.07403,2024/06/13,1.07388,1.08132,21:00,1.08119797706604,,22:00,1.0814317464828491
2024-06-12,21:30,USD,FOMC Statement,,,,USD-FOMC Statement,2024/06/11,1.07403,2024/06/13,1.07388,1.08132,21:00,1.08119797706604,,22:00,1.0814317464828491
2024-06-12,21:30,USD,Fed Interest Rate Decision,0.055,0.055,0.055,USD-Fed Interest Rate Decision,2024/06/11,1.07403,2024/06/13,1.07388,1.08132,21:00,1.08119797706604,,22:00,1.0814317464828491
2024-06-12,22:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2024/06/11,1.07403,2024/06/13,1.07388,1.08132,21:00,1.08119797706604,1.0814317464828491,23:00,1.0813149213790894
2024-06-13,16:00,USD,Initial Jobless Claims,242000.0,225000.0,229000.0,USD-Initial Jobless Claims,2024/06/12,1.08132,2024/06/16,1.07022,1.07388,15:00,1.0773539543151855,1.0758472681045532,17:00,1.073767900466919
2024-06-13,16:00,USD,PPI (MoM) ,-0.002,0.001,0.005,USD-PPI (MoM),2024/06/12,1.08132,2024/06/16,1.07022,1.07388,15:00,1.0773539543151855,1.0758472681045532,17:00,1.073767900466919
2024-06-13,20:30,USD,30-Year Bond Auction,0.044,,0.0464,USD-30-Year Bond Auction,2024/06/12,1.08132,2024/06/16,1.07022,1.07388,20:00,1.0744600296020508,,21:00,1.074113845825195
